mIou,mAcc,allAcc
0.6081296857210138,0.6757512050511207,0.934798399150614
0.6663458540292321,0.7039813445835161,0.9697169483596968
0.6767691014822371,0.7088598173439653,0.9732706349276539
0.7033135160148913,0.7247286081583172,0.9814015851739859
0.7077691263310393,0.7277511439245211,0.9828378244318479
