Epochs,Training Loss,Training Accuracy,Training Avg Loss (so far)
1,1.3652408123016357,0.3971902480875084,1.3652408123016357
1,1.379363775253296,0.3340274885464376,1.3717685029841518
1,1.3641173839569092,0.39315864741430917,1.3682866059758265
1,1.3588567972183228,0.40828756864702814,1.3660145452059254
1,1.3632718324661255,0.39458507706440643,1.3653621956306559
1,1.348993182182312,0.44762965024584705,1.3626404082128771
1,1.338241696357727,0.5037196673606793,1.3554981669133628
1,1.3261419534683228,0.556060937553976,1.3485660020091077
1,1.3253713846206665,0.5651781773521894,1.3456641405424743
1,1.3112434148788452,0.6138367342319394,1.3396812864994239
1,1.2968167066574097,0.7051360573978463,1.335291662514075
1,1.2952580451965332,0.6693181493032685,1.3329181226748943
1,1.2856090068817139,0.7008003460956059,1.331150146808766
1,1.268660545349121,0.7684258416742474,1.3271552154722643
1,1.263188123703003,0.7981984466197882,1.3214663188279412
1,1.261294960975647,0.8052476170741794,1.31842227027084
1,1.2484506368637085,0.8622488111673551,1.3144699273004632
1,1.2456793785095215,0.804106401861311,1.3111124861526262
1,1.2436621189117432,0.8531845073026417,1.3078588451349258
1,1.237581729888916,0.8215066934989903,1.3061079566798568
1,1.2338281869888306,0.8217195841528482,1.3044636133059007
1,1.2230304479599,0.8898812503754713,1.300360815168612
1,1.2363194227218628,0.8486206896551683,1.299083287542256
1,1.225014328956604,0.8895377128953733,1.2974723846729241
1,1.2068592309951782,0.8535514679115166,1.293497586045942
1,1.2020877599716187,0.9141543178334165,1.2896928498310123
1,1.1894344091415405,0.9531339256414296,1.2829353575770022
1,1.188536524772644,0.9289809068081657,1.2797536770903026
1,1.1764872074127197,0.9445825996986786,1.2753714995469971
1,1.1724086999893188,0.9587734129685328,1.2687219566309942
1,1.1672674417495728,0.9648940755759176,1.264409365001782
1,1.1663774251937866,0.9505132510148121,1.2585184777379106
1,1.182593822479248,0.8869805376947272,1.2574082965570113
1,1.1729177236557007,0.9221193352547957,1.255698323501552
1,1.1685535907745361,0.8566261808367048,1.2537082510438782
1,1.1618146896362305,0.926682940957421,1.252384968080746
1,1.1610500812530518,0.924181421295169,1.2512768424513412
1,1.1385629177093506,0.9698105002592433,1.2474628443332552
1,1.1494922637939453,0.8674627850009401,1.2451448978484383
1,1.1305826902389526,0.9694195258793412,1.2411800006228326
1,1.1242599487304688,0.9683153013910346,1.2347616432496484
1,1.1321525573730469,0.9761598100866202,1.2327417936372695
1,1.1323522329330444,0.9518888305015444,1.2310564249173994
1,1.1208384037017822,0.9685852250652135,1.2291476833359598
1,1.1130880117416382,0.9676709006191327,1.2274279516862645
1,1.1148147583007812,0.8908580309185569,1.2255020293448433
1,1.1008937358856201,0.9240490171049244,1.2236991873426055
1,1.1029293537139893,0.9634327505427923,1.221785932804823
1,1.0829588174819946,0.9772783591620423,1.2185439333922448
1,1.0857776403427124,0.9711820851688667,1.2163318180784326
1,1.076223373413086,0.9774785851879155,1.2134028167897144
1,1.0778306722640991,0.9403891463778846,1.2084202647308568
1,1.0956846475601196,0.8826161596262604,1.2068028814200085
1,1.0743865966796875,0.9359542313242009,1.204692381284983
1,1.0656561851501465,0.9766026484258511,1.2016378738434141
1,1.061356544494629,0.9669032766903263,1.1979663955712347
1,1.0726741552352905,0.890814987246475,1.1960794991654655
1,1.0454232692718506,0.977639601407428,1.1920428212187462
1,1.0514812469482422,0.9563842591648116,1.189583792393124
1,1.0733977556228638,0.8797197707214967,1.1882150987400966
1,1.0340020656585693,0.96318713820932,1.1832752016686365
1,1.0667498111724854,0.882114968482451,1.182004906134383
1,1.0342247486114502,0.9670106214982565,1.1797351129354083
1,1.045933485031128,0.9658538167196286,1.1783832404070604
1,1.0207405090332031,0.9743164166400671,1.1736947894310052
1,1.0218653678894043,0.9702944822585526,1.171640566766912
1,1.0189306735992432,0.946951594183106,1.1702388787893176
1,1.0165436267852783,0.9656226758119136,1.1685091348371874
1,1.0182149410247803,0.9190143051059811,1.1662885163355605
1,1.008752465248108,0.9628714602027713,1.1642667417895136
1,0.9942166805267334,0.9782097793597543,1.159942077658923
1,1.0210363864898682,0.9575282453308696,1.1590710282070895
1,1.020542025566101,0.895394192506202,1.1580593890443813
1,0.9848945736885071,0.9674714403486021,1.155952733588323
1,0.9903751611709595,0.9420487700420221,1.154183500160016
1,1.020056962966919,0.9620727329483328,1.1534652914692423
1,0.9918938875198364,0.9507851534618097,1.1522075275888146
1,0.9704134464263916,0.9669430604327903,1.149478864437247
1,0.9604591131210327,0.986488279522333,1.1471525593746779
1,0.9574103355407715,0.9867477036969314,1.144920608794897
1,0.9565183520317078,0.98521118237928,1.1408782316213706
1,0.9482917785644531,0.9837189858543849,1.1365516542562697
1,0.9549338817596436,0.9639446233451656,1.1348726628152133
1,0.9496886730194092,0.968612568367003,1.1327922615631598
1,0.9387021064758301,0.9588035393690659,1.131281260207709
1,0.935160219669342,0.9689539080938481,1.1285371355101088
1,0.9362178444862366,0.9705155579013003,1.126597439909549
1,0.9367689490318298,0.9633072236727557,1.1252893762682983
1,0.947333037853241,0.9069487038347595,1.1236677479133224
1,0.909724771976471,0.9808637847618279,1.1210840119750691
1,0.9039338231086731,0.9789873100535144,1.1182380246230157
1,0.899071991443634,0.9883616456674794,1.1158078813640053
1,0.9114229083061218,0.9740002416334397,1.1138784033333373
1,0.9075915813446045,0.9344102076829077,1.1121611451985967
1,0.894018828868866,0.9458296064400702,1.108718416536228
1,0.8956865668296814,0.9564246551114234,1.106593589678904
1,0.8735607266426086,0.9766200762388808,1.1016845200309238
1,0.8650696873664856,0.9811936090225555,1.0964138431676254
1,0.8808876276016235,0.9414836231821476,1.0953624305940501
1,0.9085366129875183,0.8967814318771444,1.094252570755874
1,0.8797411918640137,0.9663867815005778,1.0926088296944423
1,0.8763070702552795,0.9491168243993987,1.0914418984894032
1,0.9012319445610046,0.928628637536705,1.0905698846878298
1,0.8521247506141663,0.9719105809734309,1.0882473362028877
1,0.8704932928085327,0.9641354005539734,1.087029177522849
1,0.8408520817756653,0.9654583460793286,1.085085462605429
1,0.8302880525588989,0.970699586565707,1.0807995847794962
1,0.8246611952781677,0.9694409452239249,1.0762727821821694
1,0.8821336627006531,0.8765797472404392,1.0748752465513765
1,0.8117005825042725,0.9682029839399402,1.0697016551820249
1,0.8436403870582581,0.9263148113733478,1.0683386988055243
