mIou,mAcc,allAcc
0.6102218279578138,0.6754439309041361,0.935623135981907
0.6665638229600875,0.704665165865655,0.9689384785089534
0.6792674467787793,0.7098686675935426,0.973455581888144
0.7047349588872248,0.7254759280369075,0.9816704658222358
0.7103497622818281,0.7289471989506655,0.983462970466726
