Epochs,Training Loss,Training Accuracy,Training Avg Loss (so far)
1,1.4782713651657104,0.11542157867760086,1.4782713651657104
2,1.454552412033081,0.15042207792207743,1.4665237544906902
3,1.461496114730835,0.1677832714080917,1.4646859367864353
4,1.4611910581588745,0.18309154577288583,1.4638683772239942
5,1.4658278226852417,0.12331774362890102,1.4642566392604572
6,1.442221999168396,0.18439173680183574,1.4602476377977638
7,1.4582499265670776,0.13878113640244927,1.4596590827322602
8,1.465690255,0.15830339916236583,1.4607822458117872
9,1.4483369588851929,0.1545233042521412,1.4599110774059303
10,1.460197091,0.13355693442897826,1.4599327488818183
11,1.465339183807373,0.1612214392483445,1.4602904541580577
12,1.4533686637878418,0.19435191889934783,1.4596643326549728
13,1.4318686723709106,0.2082767108535673,1.457512768
14,1.4335711002349854,0.1969047327371465,1.4564070007599952
15,1.4394516944885254,0.21463162348958478,1.455719776729134
16,1.4548375606536865,0.1416243785579966,1.455661378576807
17,1.4237360954284668,0.20948225944931392,1.4510539476690136
18,1.418104648590088,0.19837203536897696,1.449932474164314
19,1.4041649103164673,0.23630600689315537,1.4478500088845425
20,1.4244582653045654,0.18532981036780652,1.4465653999207133
21,1.417006254196167,0.20483912930361572,1.4453212804685007
22,1.4284580945968628,0.1890428211586896,1.444668262001006
23,1.392854095,0.31135666701913844,1.4424720487934235
24,1.4161090850830078,0.22839159815569215,1.441319939341383
25,1.388056993484497,0.2401646510272467,1.4397371173215272
26,1.3903237581253052,0.307145193,1.4379303974519755
27,1.3820695877075195,0.2984877175689339,1.4358682846320663
28,1.3642351627349854,0.3746314691341217,1.4329425021141882
29,1.3539793491363525,0.3870404984423666,1.4301291337051298
30,1.3663219213485718,0.38167231442059724,1.428223141775669
31,1.3685851097106934,0.3323673070661012,1.4266876110497435
32,1.335625410079956,0.49153137683421605,1.4246825340846845
33,1.376807451248169,0.28773078877533653,1.4233334539985016
34,1.3441890478134155,0.4138834182689371,1.4203389310861945
35,1.3234325647354126,0.4943761993472742,1.4153432477070604
36,1.3265957832336426,0.5434923463189417,1.4137828944816222
