Epochs,Training Loss,Training Accuracy,Training Avg Loss (so far)
1,1.3649719953536987,0.3577332137365442,1.3649719953536987
1,1.3567302227020264,0.43471899748735593,1.3608480048794735
1,1.3723289966583252,0.3706656211883588,1.3639129309702618
1,1.3587769269943237,0.402380785167497,1.3618520344676361
1,1.3464634418487549,0.46279883228572055,1.3586204794208654
1,1.3449180126190186,0.46800134967945006,1.3558841749209947
1,1.3360871076583862,0.49711640315429995,1.3537918571186758
1,1.329986810684204,0.5324678874009284,1.3484844774673743
1,1.3126554489135742,0.6198153231844257,1.3445571079796836
1,1.33217191696167,0.5601825819468774,1.3436128642891085
1,1.2995160818099976,0.67779680879834,1.3381593552948068
1,1.2890806198120117,0.6846897974977411,1.3342262460649978
1,1.2942800521850586,0.6993812600417028,1.3319885437724737
1,1.2750755548477173,0.7528807408629244,1.3276338543174906
1,1.2637752294540405,0.8031853312056059,1.3211735682270107
1,1.257643222808838,0.8360298817513565,1.3164417983269157
1,1.2567031383514404,0.8231412848158107,1.3134424153708124
1,1.2467237710952759,0.8026461754917589,1.3101518989111447
1,1.2412183284759521,0.8676337444419836,1.305864529802683
1,1.235211730003357,0.8157731318567563,1.302605450523512
1,1.2321892976760864,0.8084634111413413,1.2992517298932242
1,1.226139783859253,0.8837509491268011,1.296110631721563
1,1.223719596862793,0.839390328666464,1.2945540261972512
1,1.2072628736495972,0.8725831592213018,1.2918302802078512
1,1.2084752321243286,0.8653959752687715,1.2896070230418741
1,1.211672306060791,0.8368810289389041,1.2872186148375764
1,1.194387674331665,0.9398903627360531,1.2794766702752731
1,1.198786735534668,0.9113477246207674,1.2770839127211446
1,1.1801217794418335,0.9326205525035915,1.2729754845473824
1,1.1907591819763184,0.9474198708454263,1.2707441430314133
1,1.172935962677002,0.9618734775226976,1.2647762060370689
1,1.1699248552322388,0.9325995146094881,1.261159101288777
1,1.1651443243026733,0.8932691972532996,1.259187629480596
1,1.1759742498397827,0.9134089132134451,1.2574066282706986
1,1.173392415046692,0.9135485817742881,1.255508746831075
1,1.1565909385681152,0.8972011614776542,1.2538578613674962
1,1.15249764919281,0.8961500879421501,1.252139990955591
1,1.1401456594467163,0.9658844376728534,1.2478873135378126
1,1.150131344795227,0.9453192970245305,1.246489115972814
1,1.1319067478179932,0.9703674339089703,1.2410285315648186
1,1.1426708698272705,0.9662594531704443,1.2395459237433535
1,1.134343147277832,0.895700455580863,1.2373287234887218
1,1.1342425346374512,0.9494175543512087,1.235464859876937
1,1.1280560493469238,0.9479287011057892,1.2340229709667767
1,1.1085065603256226,0.9369217357068507,1.231576956631402
1,1.108918309211731,0.9272185571398137,1.2296346083220826
1,1.1054086685180664,0.9593816746913786,1.226087650335101
1,1.1231086254119873,0.8574914592484107,1.2246790677121808
1,1.0857657194137573,0.9735836614364107,1.221067090698065
1,1.0800609588623047,0.974011641745827,1.217857980050397
1,1.078364372253418,0.9734410818070229,1.2149535037777535
1,1.07460618019104,0.9734904855447726,1.2116412399571703
1,1.0947688817977905,0.9446187559141346,1.210558547940258
1,1.0748424530029297,0.9304534995917727,1.2088053796617024
1,1.067302942276001,0.9326931014556549,1.2042874075402779
1,1.0738524198532104,0.9518999917211663,1.2022277090424618
1,1.054693341255188,0.9408360524533617,1.20015823436325
1,1.049385905265808,0.978673872375804,1.1956594710600348
1,1.046252965927124,0.9645823297042085,1.1924911315485605
1,1.0589224100112915,0.9492062646494753,1.1904750386227994
1,1.030680537223816,0.9783210838086867,1.1859601615801787
1,1.0555323362350464,0.949364050875927,1.1842848093566352
1,1.0505800247192383,0.9521366451855067,1.1826579476364043
1,1.0365070104599,0.9211386166029768,1.1805858888824878
1,1.0257480144500732,0.9814143726026214,1.177887533711529
1,1.022538185119629,0.9641588414979048,1.175400836935333
1,1.0352481603622437,0.9213679642463861,1.1738490988056558
1,1.0058515071868896,0.9852780010228666,1.1705875549607603
1,1.0126302242279053,0.9591121229368219,1.1681433867432782
1,1.0087437629699707,0.943976834924294,1.165888116149604
1,1.0057013034820557,0.9569017480409845,1.1646235629590507
1,0.9929416179656982,0.9665670882857658,1.162802050506739
1,0.9896234273910522,0.9609384351434348,1.1613519353552877
1,1.0013316869735718,0.9660880329331808,1.1595160232570176
1,0.9893269538879395,0.9439629155701467,1.1571935077753828
1,0.9829763770103455,0.9579533941236035,1.1556391156819241
1,0.972827672958374,0.9573572085780985,1.1539156845855338
1,0.9756203889846802,0.9634360864466389,1.1512279065885014
1,0.9722029566764832,0.9766061730030441,1.149121720419712
1,0.993107795715332,0.9436110470036121,1.1478789076078424
1,0.9667651653289795,0.9296987755482057,1.1466874060359131
1,0.9602490663528442,0.9281723051915036,1.1449457846376994
1,0.9503322243690491,0.9667429032692022,1.1427702641405608
1,0.9517624974250793,0.931485342187216,1.1405753411730142
1,0.9607577323913574,0.9493426140757891,1.1392163414050196
1,0.9577229619026184,0.9738932677030407,1.1375229050168714
1,0.9688959717750549,0.9340205445011102,1.1361724069592494
1,0.923758864402771,0.9660738714090258,1.1341673872113263
1,0.9292107224464417,0.9378394856446044,1.1320747680256633
1,0.9409040212631226,0.9492670790747683,1.1304844286742608
1,0.9115029573440552,0.9804188273966363,1.1283281026345957
1,0.8946042060852051,0.982140967857972,1.1252813761229
1,0.9201965928077698,0.9342341391322674,1.1236774118181523
1,0.8965344429016113,0.9673931265716641,1.122208679025796
1,0.893517792224884,0.9569063279655233,1.118750811265306
1,0.9101957678794861,0.9184747546772575,1.117130921824094
1,0.8859295845031738,0.9594609164420451,1.1154392384965393
1,0.8832786679267883,0.9686035419518023,1.1139106958663736
1,0.8904628157615662,0.9538443786299438,1.1124102342405484
1,0.8883199691772461,0.9485423086039323,1.1099974578360108
1,0.8680164217948914,0.9428479173393586,1.107109774296214
1,0.8466706871986389,0.9777624655474798,1.1039749080024521
1,0.8581597805023193,0.9631299231280206,1.1026839244650903
1,0.8469893336296082,0.97298000832986,1.1002298249222058
1,0.8499171733856201,0.965240498174788,1.0979224338577054
1,0.8205435276031494,0.9844861893359398,1.0939397427538706
1,0.8356241583824158,0.9432505036937507,1.0922096872462752
1,0.8211625814437866,0.9426109484118017,1.0899204139217076
1,0.8279002904891968,0.9452124698459783,1.0885870650773612
1,0.8192834854125977,0.9694565385550401,1.085746732691005
1,0.8581050038337708,0.9228246709491896,1.0845772258100017
1,0.8132160305976868,0.939764212335257,1.0797291433843808
1,0.7905625104904175,0.9858593678841402,1.0768485869295654
1,0.8068448305130005,0.9721917019829409,1.0745484282674391
1,0.8365676999092102,0.9136806247388858,1.0728840356942444
1,0.7787668108940125,0.9699303509241864,1.0709401155936564
1,0.7751140594482422,0.9711411806969196,1.068768275303007
1,0.7685045003890991,0.9851865072282681,1.066199506071036
1,0.7641921639442444,0.9803234908797718,1.0636064009430382
1,0.7883194088935852,0.923672675740695,1.0618281037190733
1,0.778144896030426,0.9212153236459685,1.0595512153683742
1,0.7765262126922607,0.9346417245024567,1.0569687709833404
1,0.7783002257347107,0.937274211244612,1.0548052670888703
1,0.7834493517875671,0.9571499421391935,1.0531069837843168
1,0.7482572197914124,0.9642148116502878,1.0506158664730567
1,0.7588688135147095,0.9581525748856398,1.048604589559083
1,0.7285158038139343,0.9727947427678569,1.0457927849773563
1,0.7618012428283691,0.9632925883525945,1.0442510628299178
1,0.7581979036331177,0.9663474860679179,1.042397311620306
1,0.7894389629364014,0.9027820332128167,1.0407352715888942
1,0.7297322750091553,0.9787653379108622,1.0388109641391603
1,0.7486873269081116,0.9714638920366696,1.0377094121934078
1,0.6986265778541565,0.9695886725278893,1.032913859348523
1,0.732654333114624,0.9409279704639819,1.0312851985882885
1,0.7107536196708679,0.9431549774824397,1.0292474410091395
1,0.7088854312896729,0.9488070785274105,1.027310978760105
1,0.7018393874168396,0.9495444601367977,1.0250578002011788
1,0.6703752875328064,0.9757340126022223,1.0229801170161024
1,0.6634188294410706,0.9832551571089903,1.020307112640644
1,0.654619574546814,0.9725872772716252,1.017673490918189
1,0.6565213203430176,0.9659059852418677,1.0138348906901915
1,0.6762911081314087,0.9308506780767245,1.0120606600108286
1,0.650332510471344,0.9479553072625677,1.009088050225442
1,0.6848089694976807,0.942432016418673,1.007386155421487
1,0.6999903917312622,0.941763787532219,1.00587497721969
1,0.6827920079231262,0.9551307062036646,1.004109229863194
1,0.6354373097419739,0.9613479212253813,1.0004315158077233
1,0.6211689710617065,0.9676055328603134,0.9984894035448911
1,0.6212759017944336,0.9752081406105435,0.9956529149870956
1,0.6496174335479736,0.9617509986684389,0.9938587003923894
1,0.5978327989578247,0.9778851942349216,0.9899964584876064
1,0.6471102237701416,0.9686212361331182,0.9885248793491406
1,0.6362453103065491,0.9341721135711862,0.9861792206520651
1,0.5987005829811096,0.9723227528923138,0.9839837850089947
1,0.6001643538475037,0.972058557744439,0.9821184365722198
1,0.6047273874282837,0.9499190482254262,0.9787016820953724
1,0.5873891711235046,0.9578509406656993,0.9762083991174916
1,0.5868692398071289,0.9756800709639242,0.9736165480318627
1,0.5647907853126526,0.9751298662227461,0.97029936155046
1,0.5832417011260986,0.960463635764931,0.96745126334352
1,0.6500785946846008,0.9053808248172739,0.9658885975893945
1,0.5616005063056946,0.9765095969737987,0.963126682725738
1,0.5568184852600098,0.9741497607832921,0.9613029259822949
1,0.5630287528038025,0.9759153466632012,0.9592738150795058
1,0.615873396396637,0.9226335520149911,0.9581169233662996
1,0.5952914357185364,0.9171676446236333,0.9565380440678508
1,0.5780238509178162,0.9428958150424315,0.9549239980621007
1,0.5420793294906616,0.9506775542371758,0.9491634670936232
1,0.5807027816772461,0.9408721359940829,0.9479455380452518
1,0.49778908491134644,0.9826535045013991,0.9434198750844419
1,0.5304359197616577,0.9607485166590576,0.9406961532466264
1,0.49531668424606323,0.9735722752946081,0.9368444550068492
1,0.5459045767784119,0.9385683760683725,0.9352436614584971
1,0.507447361946106,0.9752671109700604,0.9322503494494349
1,0.5413176417350769,0.9467328592513051,0.9305122748285407
1,0.5292855501174927,0.9416374017535035,0.928053033496181
1,0.5006340146064758,0.9693705332027567,0.9250213904355756
1,0.4654751718044281,0.9837719946769167,0.9214101183664439
1,0.512046754360199,0.9719897928906267,0.9194305769064215
1,0.4684376120567322,0.9751963999694897,0.9152618635139143
1,0.4790991544723511,0.9642286615574364,0.912214333788705
1,0.5650489330291748,0.8980427713856901,0.9106551447056969
1,0.5147755146026611,0.9510034351835069,0.9094339250618578
1,0.470913290977478,0.9632497215887973,0.9070254533108167
1,0.5123173594474792,0.9447001320061332,0.9054962706374434
1,0.48936161398887634,0.9575123862196078,0.9034995601594987
1,0.48499518632888794,0.9273845526521448,0.8984970798271901
1,0.48468875885009766,0.9504116996436004,0.896667516339906
1,0.46930384635925293,0.951666835545646,0.8937733196472684
1,0.457839697599411,0.9545208845208821,0.8913562365353492
1,0.45999675989151,0.9580027038147271,0.8893669623558222
1,0.4963073432445526,0.9313328373425892,0.887386092340922
1,0.4629594087600708,0.9404458264910364,0.8842074355949944
1,0.4225648045539856,0.9619296533047802,0.8821937742464401
1,0.43555858731269836,0.940347713375973,0.880110913177871
1,0.45683372020721436,0.9396024720227129,0.8784666579018814
1,0.389569491147995,0.9823568483104074,0.8739454156753527
1,0.4111703932285309,0.9701827568791017,0.8707714789511452
1,0.40680620074272156,0.9775762425535681,0.8674808745392937
1,0.41689997911453247,0.9747379668260888,0.8652260382122665
1,0.4513281285762787,0.9742111801242188,0.8641790217836843
1,0.3995087444782257,0.9792041279024288,0.8619433148710741
1,0.4624441862106323,0.928116320862602,0.8598038592411124
1,0.41934382915496826,0.9474239682949923,0.8572204074911709
1,0.41181516647338867,0.9733735403567273,0.8555076260462808
1,0.3944728970527649,0.9781708349541198,0.8530242192927826
1,0.39730334281921387,0.9503915048804022,0.8478928678331594
1,0.35396960377693176,0.9858192913112804,0.8444219599216486
1,0.4625844657421112,0.9078214402742396,0.8426002081639321
1,0.3757513463497162,0.9714185207985183,0.8412637670076902
1,0.38040658831596375,0.9663072038537306,0.8392224132952314
1,0.4346000552177429,0.9228472771743007,0.8378882938045499
1,0.3642478883266449,0.9684335390901281,0.8352931546272754
1,0.383238822221756,0.9514020779801112,0.8333566195683513
1,0.40268632769584656,0.9433334685433784,0.8321146569251751
1,0.3473234474658966,0.9787861103005515,0.8300815077899649
1,0.3656612038612366,0.964437638250805,0.8284682288146136
1,0.3489164113998413,0.9817149456260201,0.8261545942183828
1,0.3524625599384308,0.9598995633727894,0.821785080499026
1,0.37600046396255493,0.9695175225706196,0.8207365539088821
1,0.3511335849761963,0.9606533036377087,0.819647696963507
1,0.4169597327709198,0.9201307323051758,0.8178493822973585
1,0.339464008808136,0.968538624301915,0.8162890539290145
1,0.333214670419693,0.9704758524210197,0.8136315952675822
1,0.37040242552757263,0.9642303266796691,0.812638103796099
1,0.36932581663131714,0.9455627245682459,0.8113504184238541
1,0.3446498513221741,0.965337814032898,0.8094229322390192
1,0.3833005130290985,0.9547119203589987,0.8085046147603493
1,0.3315839171409607,0.9651997848713944,0.8068314467160629
1,0.3452022075653076,0.9525809869815284,0.8054791810826027
1,0.3492066562175751,0.9686893585776423,0.8045209310494684
1,0.3007332682609558,0.9708481294904577,0.803169269606051
1,0.3038744330406189,0.9681120685682644,0.8019718998692935
1,0.33750975131988525,0.9498586296095742,0.8001981735398728
1,0.30193963646888733,0.9694550620708285,0.7985101008276992
1,0.31945380568504333,0.9538132557584168,0.7937677392135563
1,0.28895872831344604,0.9617762435273782,0.7920231093023877
1,0.3080647587776184,0.9662550591632054,0.7900107751323485
1,0.2972092926502228,0.9616572310859465,0.7883752059987219
1,0.30441683530807495,0.9690740025548825,0.7866408365459819
1,0.2658245861530304,0.9794915616321282,0.7833082050306344
1,0.2712000608444214,0.984171322160146,0.7814389645713055
1,0.2749631106853485,0.9721006079727724,0.7784638538556783
1,0.28224465250968933,0.9710779021535286,0.7766271023865658
1,0.2945120930671692,0.9645755925110893,0.7751664353203412
1,0.27738529443740845,0.972769343642415,0.7733376604240608
1,0.2458256483078003,0.9829924366984532,0.7692349970897506
1,0.23884642124176025,0.9835762531105557,0.7669226214475349
1,0.31539225578308105,0.9358135840063526,0.765177576424209
1,0.29038679599761963,0.9523997532387392,0.7632174835366308
1,0.2787875831127167,0.9505717916137219,0.7590160931525124
1,0.2628902494907379,0.9662280701754362,0.7569731100057681
1,0.2556339502334595,0.9584278155706699,0.7552373516066989
1,0.3175221383571625,0.9446707606250351,0.7537337981656772
1,0.30462005734443665,0.9575260174295586,0.7526813475217935
1,0.24364817142486572,0.976184941237244,0.7507156139390818
1,0.2578645646572113,0.9750501613888133,0.7490433330289796
1,0.22441598773002625,0.990647778847474,0.7467747814808621
1,0.2636702358722687,0.9743407301996687,0.7446087333874681
1,0.26522940397262573,0.9751711711711677,0.74324554569929
1,0.2729860842227936,0.9664437640992549,0.7421121592445936
1,0.24195128679275513,0.9723499604580973,0.740377244874412
1,0.25281214714050293,0.9677791892828242,0.7387452316651519
1,0.26582491397857666,0.9486783757934072,0.736611661973177
2,0.22907914221286774,0.9734276020783388,0.22907914221286774
2,0.2344864457845688,0.9676425977846167,0.23092594332940747
2,0.2358410656452179,0.9755858310626668,0.23245433221445452
2,0.21151338517665863,0.9910843933321688,0.22676573909053055
2,0.20830592513084412,0.9889213861561619,0.22193077230745584
2,0.22103004157543182,0.983309899494868,0.22176667407133524
2,0.21113981306552887,0.981665637930638,0.21994327419708792
2,0.25497329235076904,0.9647839168490121,0.22355367977153695
2,0.25987881422042847,0.9544673325528658,0.22805631902834902
2,0.21873338520526886,0.9765936554377648,0.22681068679349498
2,0.24260441958904266,0.9864091833992361,0.22783716950466962
2,0.29773181676864624,0.9233996997514324,0.2395655701306464
2,0.1865762621164322,0.9824925856578592,0.2326119410042834
2,0.18548649549484253,0.983207426959132,0.22763040459713588
2,0.26184701919555664,0.9405031337047314,0.22885930070556368
2,0.19754116237163544,0.968964378737296,0.226390440830537
2,0.2514919638633728,0.9452673557418372,0.22724874592824193
2,0.17749346792697906,0.9831192036075879,0.22352840713814603
2,0.19325362145900726,0.981481944270896,0.22205346011851182
2,0.20304055511951447,0.9778807811594664,0.22139802767904923
2,0.2716631591320038,0.94246368609696,0.22329651296825515
2,0.26836466789245605,0.9432398493093318,0.22506406612485155
2,0.1826658844947815,0.9903720940161795,0.2230032238139539
2,0.3265010416507721,0.9090023601693294,0.22578588494627916
2,0.28933045268058777,0.9298849238637662,0.2284687429986402
2,0.1814996302127838,0.9837445573294608,0.22651941141553805
2,0.20108166337013245,0.9608629492156933,0.22497621435281456
2,0.18906021118164062,0.9756531011195997,0.22362182280618972
2,0.19712361693382263,0.9726142558720106,0.22278087657943468
2,0.1923724114894867,0.9720010215216006,0.22175753248366847
2,0.23453746736049652,0.9438759266839474,0.22218956256888803
2,0.21863630414009094,0.9596402622718371,0.22212698382441676
2,0.1745305061340332,0.9777860909220447,0.22023577916491424
2,0.20715594291687012,0.965971252876595,0.21999388183210628
2,0.17738541960716248,0.9830124258367822,0.21895309251417885
2,0.1533159762620926,0.9864663023679399,0.21656179225236166
2,0.1696549355983734,0.9785940726521813,0.2145448633917737
2,0.23879076540470123,0.9447187342067375,0.21493103905342573
2,0.19922010600566864,0.9609325771896629,0.21464137067784864
2,0.17653602361679077,0.9710754604872228,0.21369140137271056
2,0.138668030500412,0.9870344386622365,0.2112446627479161
2,0.18172885477542877,0.9787423872143955,0.21081518661123624
2,0.17204594612121582,0.9792456130122982,0.21004394286952788
2,0.1705578714609146,0.9675580023594149,0.20938393565668997
2,0.17012803256511688,0.9783536858448004,0.2086799447570639
2,0.18322405219078064,0.9786541518431574,0.20832561138098438
2,0.25575846433639526,0.9408020369191569,0.20914894522697558
2,0.1409277319908142,0.9876688197298856,0.20790919407533032
2,0.144178107380867,0.988360029352967,0.20665372801599582
2,0.2121983915567398,0.9628428709140274,0.20674691309090407
2,0.1716378629207611,0.9803816067215722,0.20633705473357436
2,0.1739063411951065,0.9781645788635859,0.20589003454551894
2,0.1442832052707672,0.9886984311446804,0.2048933984985286
2,0.1374029964208603,0.9876523843671544,0.20350334699056535
2,0.1414497196674347,0.9838869501529426,0.2021939944357256
2,0.16858458518981934,0.9795333976368429,0.20169810027732984
2,0.1720273792743683,0.9713906074824525,0.20138490139152923
2,0.1796141415834427,0.9774146262012,0.2012107652083314
2,0.15289926528930664,0.9883292583537051,0.2005727733065908
2,0.17132070660591125,0.9839034205231337,0.200337975105989
2,0.21952416002750397,0.9517427352491309,0.20054896658274365
2,0.18841907382011414,0.9657208006080542,0.20034683871220513
2,0.12562409043312073,0.9913903645356262,0.19934547489204024
2,0.20790556073188782,0.9476945387429521,0.19945060525001823
2,0.15612444281578064,0.9745492040338983,0.19875309351739356
2,0.14688658714294434,0.9703581908905091,0.19701702128297582
2,0.11762391775846481,0.9877972465581953,0.19575954991694017
2,0.11222698539495468,0.9862738737277462,0.19421552519061874
2,0.1736108958721161,0.9681065531066642,0.19388227262676166
2,0.15937606990337372,0.9784198645598164,0.19346873524794672
2,0.1277468353509903,0.9828052515627501,0.1921789328770984
2,0.14054091274738312,0.9849041669022417,0.1915389448974869
2,0.20843788981437683,0.9522454142947478,0.19178257533045864
2,0.17503312230110168,0.9620224819741101,0.19164824590253918
2,0.16882765293121338,0.9696728829104221,0.19139167208323285
2,0.1978951245546341,0.9490225359761033,0.19145619030326416
2,0.1335449516773224,0.9765184337447866,0.19052053304825167
2,0.1455211043357849,0.9757318706550132,0.19003843102373955
2,0.1474737524986267,0.971556944715761,0.18966916568985678
2,0.11304326355457306,0.9840503953893563,0.18822986658546684
2,0.1501319855451584,0.9684983859597012,0.187891266865491
2,0.16283197700977325,0.9607923778189014,0.18766258005943262
2,0.13542385399341583,0.9747298591163966,0.18716855371736463
2,0.14114785194396973,0.9677514323889734,0.18655072071568385
2,0.16234230995178223,0.9638765254845628,0.18629729599745118
2,0.1476665437221527,0.96770807184098,0.1857855258478478
2,0.130756214261055,0.9814676562294103,0.1854169665133646
2,0.14531661570072174,0.9746334912522813,0.1851004074940889
2,0.1442078948020935,0.9746824038201597,0.18483504101238035
2,0.23805446922779083,0.9292039994805845,0.18542493303212434
2,0.13357402384281158,0.9833348678758818,0.18510409379694834
2,0.1452801525592804,0.9735219807983798,0.18476976166117995
2,0.190703883767128,0.9501051424201851,0.18484047408903687
2,0.17130792140960693,0.9587189759174818,0.18467762353145864
2,0.161447212100029,0.970048742945097,0.1844786465527281
2,0.13539518415927887,0.9744589375500949,0.1841099658965984
2,0.0945640355348587,0.9883674361028162,0.1827792719017311
2,0.13485261797904968,0.9728012914999615,0.18241673153412002
2,0.10665242373943329,0.9835502660721972,0.18130165196456752
2,0.18444889783859253,0.9575341803951837,0.18131858141276472
2,0.17739461362361908,0.9531780243969528,0.18127366217348215
2,0.10690511018037796,0.9832188730208873,0.18060835804249925
2,0.14536863565444946,0.9717991924458685,0.18031427340898068
2,0.14870131015777588,0.9694905213270111,0.18007294972692395
2,0.15429073572158813,0.9629975571202725,0.17989418987637756
2,0.14893560111522675,0.965936457275494,0.17962843949588433
2,0.11858873069286346,0.9768780827694941,0.17882108224526666
2,0.10287646949291229,0.9839041095890384,0.17812375346487183
2,0.16918525099754333,0.9619629865279787,0.1780457425190297
2,0.35468390583992004,0.888639355688063,0.1791338377100085
2,0.2538600265979767,0.9181790218394306,0.1795942339356233
2,0.1154540628194809,0.9809972421845099,0.17884207748320055
2,0.12375692278146744,0.9778286175688828,0.17846216042788152
2,0.23498649895191193,0.9302641465811198,0.1789202354137048
2,0.19080814719200134,0.9598870366308374,0.1790210348270383
2,0.1756332516670227,0.9658131176999059,0.17900379806680536
2,0.12276959419250488,0.9839781578056193,0.17840409858195833
2,0.24202297627925873,0.9194764602461383,0.1787686353767544
2,0.2468472719192505,0.9114418222378745,0.1792843050860419
2,0.12965944409370422,0.9753369330144211,0.17853141149785698
2,0.1598806381225586,0.9608503472953033,0.17839041780495732
2,0.13067220151424408,0.9655951568894912,0.17813624075257162
2,0.13041535019874573,0.9689143032582379,0.17785608959033428
2,0.14492495357990265,0.9739896552577499,0.17757225431559728
